-0.990038	0.346658
-0.980077	0.347535
-0.970116	0.348418
-0.960155	0.349306
-0.950195	0.350201
-0.940236	0.351102
-0.930277	0.352009
-0.920319	0.352922
-0.910361	0.353841
-0.900404	0.354767
-0.890448	0.355699
-0.880492	0.356638
-0.870537	0.357583
-0.860582	0.358534
-0.850628	0.359492
-0.840675	0.360457
-0.830722	0.361428
-0.82077	0.362406
-0.810818	0.363391
-0.800868	0.364383
-0.790918	0.365382
-0.780968	0.366387
-0.77102	0.3674
-0.761072	0.368419
-0.751125	0.369446
-0.741178	0.37048
-0.731233	0.371521
-0.721288	0.372569
-0.711344	0.373624
-0.7014	0.374687
-0.691458	0.375757
-0.681516	0.376834
-0.671575	0.377918
-0.661635	0.37901
-0.651695	0.380109
-0.641757	0.381215
-0.631819	0.382329
-0.621882	0.383449
-0.611946	0.384578
-0.60201	0.385713
-0.592076	0.386855
-0.582142	0.388005
-0.572209	0.389161
-0.562277	0.390325
-0.552346	0.391496
-0.542415	0.392673
-0.532486	0.393857
-0.522557	0.395048
-0.512629	0.396245
-0.502701	0.397449
-0.492775	0.398659
-0.482849	0.399874
-0.472924	0.401096
-0.463	0.402323
-0.453076	0.403556
-0.443153	0.404794
-0.43323	0.406036
-0.423308	0.407284
-0.413387	0.408535
-0.403466	0.409791
-0.393546	0.41105
-0.383626	0.412312
-0.373706	0.413577
-0.363787	0.414844
-0.353868	0.416114
-0.343949	0.417384
-0.33403	0.418656
-0.324111	0.419928
-0.314192	0.4212
-0.304273	0.422471
-0.294354	0.42374
-0.284435	0.425008
-0.274515	0.426272
-0.264595	0.427533
-0.254674	0.42879
-0.244753	0.430042
-0.234831	0.431288
-0.224908	0.432527
-0.214984	0.433759
-0.205059	0.434983
-0.195133	0.436197
-0.185206	0.437401
-0.175277	0.438594
-0.165347	0.439775
-0.155416	0.440943
-0.145483	0.442098
-0.135548	0.443237
-0.125611	0.444361
-0.115673	0.445468
-0.105732	0.446557
-0.0957896	0.447627
-0.085845	0.448678
-0.0758982	0.449708
-0.0659492	0.450717
-0.055998	0.451704
-0.0460445	0.452667
-0.0360888	0.453607
-0.0261307	0.454521
-0.0161703	0.45541
-0.00620754	0.456273
0.00375749	0.457108
0.0137248	0.457916
0.0236944	0.458695
0.0336662	0.459446
0.0436402	0.460166
0.0536163	0.460857
0.0635945	0.461517
0.0735747	0.462146
0.0835569	0.462743
0.0935408	0.463309
0.103527	0.463843
0.113514	0.464344
0.123503	0.464813
0.133494	0.465248
0.143485	0.465651
0.153479	0.466021
0.163473	0.466358
0.173468	0.466661
0.183465	0.466931
0.193462	0.467168
0.20346	0.467372
0.213458	0.467543
0.223457	0.467681
0.233457	0.467786
0.243456	0.467859
0.253456	0.467899
0.263456	0.467907
0.273456	0.467883
0.283456	0.467827
0.293456	0.46774
0.303455	0.467622
0.313454	0.467473
0.323452	0.467294
0.33345	0.467085
0.343447	0.466846
0.353444	0.466577
0.363439	0.46628
0.373434	0.465954
0.383428	0.4656
0.39342	0.465218
0.403412	0.464809
0.413403	0.464373
0.423392	0.463911
0.43338	0.463422
0.443367	0.462909
0.453352	0.46237
0.463336	0.461806
0.473319	0.461219
0.4833	0.460608
0.49328	0.459974
0.503259	0.459317
0.513235	0.458637
0.523211	0.457937
0.533185	0.457215
0.543157	0.456472
0.553128	0.455709
0.563097	0.454926
0.573065	0.454124
0.583031	0.453304
0.592996	0.452465
0.602959	0.451608
0.612921	0.450734
0.622881	0.449843
0.63284	0.448936
0.642797	0.448013
0.652753	0.447075
0.662708	0.446122
0.672661	0.445155
0.682613	0.444174
0.692563	0.44318
0.702512	0.442172
0.71246	0.441153
0.722407	0.440122
0.732352	0.439079
0.742297	0.438025
0.75224	0.436961
0.762182	0.435887
0.772123	0.434804
0.782063	0.433711
0.792003	0.43261
0.801941	0.431501
0.811878	0.430385
0.821815	0.429261
0.831751	0.428131
0.841686	0.426994
0.851621	0.425852
0.861555	0.424704
0.871488	0.423552
0.881421	0.422395
0.891353	0.421234
0.901285	0.420069
0.911217	0.418902
0.921148	0.417731
0.931079	0.416558
0.94101	0.415384
0.95094	0.414207
0.960871	0.41303
0.970801	0.411851
0.980731	0.410673
0.990662	0.409494
1.00059	0.408315
1.01052	0.407137
1.02045	0.405961
1.03038	0.404785
1.04031	0.403611
1.05025	0.402438
1.06018	0.401268
1.07011	0.400101
1.08004	0.398936
1.08997	0.397774
1.09991	0.396615
1.10984	0.39546
1.11977	0.394309
1.12971	0.393161
1.13964	0.392018
1.14957	0.390879
1.15951	0.389744
1.16945	0.388614
1.17938	0.387489
1.18932	0.386369
1.19926	0.385254
1.2092	0.384144
1.21913	0.38304
1.22907	0.381941
1.23901	0.380848
1.24895	0.379761
1.2589	0.378679
1.26884	0.377604
1.27878	0.376534
1.28872	0.375471
1.29867	0.374413
1.30861	0.373362
1.31856	0.372316
1.3285	0.371277
1.33845	0.370245
1.3484	0.369218
1.35835	0.368198
1.36829	0.367184
1.37824	0.366177
1.38819	0.365176
1.39814	0.364181
1.40809	0.363192
1.41805	0.36221
1.428	0.361234
1.43795	0.360265
1.4479	0.359302
1.45786	0.358345
1.46781	0.357394
1.47777	0.356449
1.48772	0.355511
1.49768	0.354578
1.50764	0.353652
1.5176	0.352732
1.52755	0.351818
1.53751	0.35091
1.54747	0.350008
1.55743	0.349112
1.56739	0.348221
1.57735	0.347337
1.58731	0.346458
1.59728	0.345585
1.60724	0.344718
1.6172	0.343856
1.62716	0.343
1.63713	0.34215
1.64709	0.341305
1.65706	0.340465
1.66702	0.339631
1.67699	0.338802
1.68695	0.337979
1.69692	0.33716
1.70689	0.336347
1.71685	0.335539
1.72682	0.334736
1.73679	0.333939
1.74676	0.333146
1.75673	0.332358
1.7667	0.331575
1.77667	0.330797
1.78664	0.330024
1.79661	0.329256
1.80658	0.328492
1.81655	0.327733
1.82652	0.326978
1.83649	0.326228
1.84646	0.325483
1.85644	0.324742
1.86641	0.324006
1.87638	0.323274
1.88636	0.322546
1.89633	0.321822
1.9063	0.321103
1.91628	0.320388
1.92625	0.319678
1.93623	0.318971
1.9462	0.318268
1.95618	0.31757
1.96615	0.316875
1.97613	0.316185
1.98611	0.315498
1.99608	0.314815
2.00606	0.314136
