0	0
0.00100215	-7.52905e-005
0.00200426	-0.000150827
0.00300632	-0.00022661
0.00400834	-0.000302639
0.00501032	-0.000378915
0.00601225	-0.000455436
0.00701414	-0.000532204
0.00801599	-0.000609218
0.00901779	-0.000686478
0.0100196	-0.000763984
0.0110213	-0.000841737
0.0120229	-0.000919735
0.0130246	-0.00099798
0.0140262	-0.00107647
0.0150277	-0.00115521
0.0160292	-0.00123419
0.0170307	-0.00131342
0.0180321	-0.0013929
0.0190334	-0.00147262
0.0200348	-0.00155259
0.0210361	-0.0016328
0.0220373	-0.00171326
0.0230385	-0.00179397
0.0240396	-0.00187492
0.0250407	-0.00195612
0.0260418	-0.00203757
0.0270428	-0.00211926
0.0280438	-0.0022012
0.0290447	-0.00228338
0.0300456	-0.00236581
0.0310465	-0.00244849
0.0320473	-0.00253141
0.0330481	-0.00261458
0.0340488	-0.002698
0.0350495	-0.00278166
0.0360501	-0.00286557
0.0370507	-0.00294972
0.0380512	-0.00303412
0.0390517	-0.00311877
0.0400522	-0.00320366
0.0410526	-0.0032888
0.042053	-0.00337418
0.0430533	-0.00345981
0.0440536	-0.00354569
0.0450538	-0.00363181
0.046054	-0.00371818
0.0470542	-0.0038048
0.0480543	-0.00389166
0.0490543	-0.00397877
0.0500544	-0.00406612
0.0510543	-0.00415372
0.0520543	-0.00424157
0.0530542	-0.00432966
0.054054	-0.004418
0.0550538	-0.00450659
0.0560536	-0.00459542
0.0570533	-0.0046845
0.058053	-0.00477382
0.0590526	-0.00486339
0.0600522	-0.00495321
0.0610518	-0.00504327
0.0620513	-0.00513358
0.0630507	-0.00522413
0.0640501	-0.00531494
0.0650495	-0.00540598
0.0660488	-0.00549728
0.0670481	-0.00558882
0.0680474	-0.0056806
0.0690466	-0.00577263
0.0700457	-0.00586491
0.0710448	-0.00595744
0.0720439	-0.00605021
0.0730429	-0.00614323
0.0740419	-0.00623649
0.0750408	-0.00633
0.0760397	-0.00642375
0.0770386	-0.00651776
0.0780374	-0.006612
0.0790362	-0.0067065
0.0800349	-0.00680124
0.0810336	-0.00689623
0.0820322	-0.00699146
0.0830308	-0.00708694
0.0840293	-0.00718266
0.0850278	-0.00727863
0.0860263	-0.00737485
0.0870247	-0.00747132
0.0880231	-0.00756803
0.0890214	-0.00766498
0.0900197	-0.00776218
0.091018	-0.00785963
0.0920162	-0.00795733
0.0930143	-0.00805527
0.0940124	-0.00815346
0.0950105	-0.00825189
0.0960085	-0.00835057
0.0970065	-0.0084495
0.0980044	-0.00854867
0.0990023	-0.00864809
0.1	-0.00874775
0.100998	-0.00884766
0.101996	-0.00894782
0.102993	-0.00904822
0.103991	-0.00914887
0.104989	-0.00924977
0.105986	-0.00935091
0.106984	-0.0094523
0.107981	-0.00955393
0.108979	-0.00965581
0.109976	-0.00975794
0.110974	-0.00986031
0.111971	-0.00996293
0.112968	-0.0100658
0.113966	-0.0101689
0.114963	-0.0102723
0.11596	-0.0103759
0.116957	-0.0104797
0.117954	-0.0105838
0.118951	-0.0106882
0.119948	-0.0107927
0.120945	-0.0108976
0.121942	-0.0110027
0.122939	-0.011108
0.123936	-0.0112136
0.124932	-0.0113194
0.125929	-0.0114254
0.126926	-0.0115318
0.127922	-0.0116383
0.128919	-0.0117451
0.129916	-0.0118522
0.130912	-0.0119595
0.131909	-0.012067
0.132905	-0.0121748
0.133901	-0.0122828
0.134898	-0.0123911
0.135894	-0.0124996
0.13689	-0.0126084
0.137886	-0.0127174
0.138883	-0.0128267
0.139879	-0.0129362
0.140875	-0.013046
0.141871	-0.013156
0.142867	-0.0132662
0.143863	-0.0133767
0.144859	-0.0134875
0.145855	-0.0135985
0.14685	-0.0137097
0.147846	-0.0138212
0.148842	-0.0139329
0.149838	-0.0140449
0.150833	-0.0141571
0.151829	-0.0142696
0.152824	-0.0143823
0.15382	-0.0144952
0.154815	-0.0146084
0.155811	-0.0147219
0.156806	-0.0148356
0.157801	-0.0149495
0.158797	-0.0150637
0.159792	-0.0151782
0.160787	-0.0152929
0.161782	-0.0154078
0.162777	-0.015523
0.163772	-0.0156384
0.164768	-0.015754
0.165763	-0.01587
0.166757	-0.0159861
0.167752	-0.0161025
0.168747	-0.0162192
0.169742	-0.0163361
0.170737	-0.0164532
0.171732	-0.0165706
0.172726	-0.0166882
0.173721	-0.0168061
0.174715	-0.0169243
0.17571	-0.0170426
0.176705	-0.0171613
0.177699	-0.0172801
0.178693	-0.0173992
0.179688	-0.0175186
0.180682	-0.0176382
0.181676	-0.0177581
0.182671	-0.0178782
0.183665	-0.0179985
0.184659	-0.0181191
0.185653	-0.0182399
0.186647	-0.018361
0.187641	-0.0184824
0.188635	-0.0186039
0.189629	-0.0187258
0.190623	-0.0188478
0.191617	-0.0189701
0.192611	-0.0190927
0.193605	-0.0192155
0.194598	-0.0193386
0.195592	-0.0194619
0.196586	-0.0195854
0.197579	-0.0197092
0.198573	-0.0198332
0.199566	-0.0199575
0.20056	-0.0200821
0.201553	-0.0202068
0.202547	-0.0203319
0.20354	-0.0204571
0.204533	-0.0205826
