   1.0362
 -3.34291
 -3.70852
 -3.87041
 -3.97212
 -4.04525
 -4.10145
 -4.14636
 -4.18312
 -4.21373
 -4.23949
 -4.26132
 -4.27992
 -4.29578
 -4.30931
 -4.32081
 -4.33055
 -4.33873
 -4.34551
 -4.35106
 -4.35548
  -4.3589
 -4.36139
 -4.36304
 -4.36391
 -4.36408
 -4.36359
  -4.3625
 -4.36084
 -4.35865
 -4.35596
  -4.3528
  -4.3492
 -4.34517
 -4.34071
 -4.33585
 -4.33059
 -4.32492
 -4.31884
 -4.31234
  -4.3054
   -4.298
 -4.29011
  -4.2817
 -4.27273
 -4.26314
 -4.25288
 -4.24188
 -4.23007
 -4.21735
 -4.20361
 -4.18873
 -4.17254
 -4.15483
 -4.13529
 -4.11346
 -4.08644
 -4.05862
 -4.03379
 -4.00875
 -3.98301
 -3.95613
 -3.92778
 -3.89764
 -3.86542
  -3.8308
 -3.79346
 -3.75306
 -3.70921
 -3.66153
 -3.60954
 -3.55275
 -3.49061
 -3.42246
  -3.3476
 -3.26519
 -3.17428
 -3.07377
 -2.96235
 -2.83851
 -2.70044
 -2.54598
 -2.37254
 -2.17696
 -1.95543
 -1.70322
 -1.41453
 -1.08211
-0.696966
 -0.24784
  0.27923
 0.901366
  1.63895
   2.5148
  3.55123
  4.76288
  6.14308
  7.64421
  9.16301
  10.5562
    11.73
  12.5794
  13.0293
  13.1343
  12.9989
   12.724
  12.3835
  12.0238
  11.6708
  11.3372
  11.0285
  10.7458
  10.4882
  10.2539
  10.0405
  9.84591
   9.6678
  9.50421
  9.35333
  9.21358
  9.08355
  8.96202
  8.84789
  8.74024
  8.63824
  8.54116
  8.44837
  8.35933
  8.27354
  8.19056
  8.11003
  8.03161
  7.95499
  7.87991
  7.80612
   7.7334
  7.66152
  7.59029
  7.51948
  7.44885
  7.37809
  7.30675
  7.23422
  7.15553
  7.07827
   7.0089
  6.94248
   6.8783
   6.8159
  6.75501
  6.69544
  6.63704
   6.5797
  6.52332
  6.46783
  6.41314
   6.3592
  6.30594
   6.2533
  6.20122
  6.14967
  6.09858
   6.0479
  5.99758
  5.94757
  5.89783
   5.8483
  5.79893
  5.74967
  5.70048
   5.6513
  5.60207
  5.55275
  5.50328
   5.4536
  5.40365
  5.35337
  5.30269
  5.25154
  5.19984
  5.14749
   5.0944
  5.04046
  4.98553
  4.92944
  4.87203
  4.81304
   4.7522
  4.68914
  4.62339
  4.55432
  4.48105
  4.40235
  4.31631
  4.21991
  4.10766
  3.96815
  3.77015
  3.37076
  -1.0362
