-0.990043	0.146714
-0.980087	0.147649
-0.970131	0.148592
-0.960177	0.149542
-0.950223	0.1505
-0.940269	0.151466
-0.930317	0.152441
-0.920365	0.153423
-0.910415	0.154413
-0.900465	0.155412
-0.890515	0.15642
-0.880567	0.157436
-0.87062	0.158461
-0.860674	0.159495
-0.850728	0.160538
-0.840784	0.16159
-0.83084	0.162652
-0.820898	0.163723
-0.810956	0.164804
-0.801016	0.165896
-0.791077	0.166997
-0.781139	0.168108
-0.771202	0.16923
-0.761266	0.170362
-0.751332	0.171505
-0.741399	0.172659
-0.731467	0.173824
-0.721536	0.175
-0.711607	0.176188
-0.701679	0.177388
-0.691753	0.178599
-0.681828	0.179823
-0.671905	0.181059
-0.661983	0.182307
-0.652063	0.183568
-0.642144	0.184842
-0.632227	0.186129
-0.622312	0.187429
-0.612399	0.188743
-0.602487	0.190071
-0.592578	0.191412
-0.58267	0.192768
-0.572764	0.194138
-0.562861	0.195522
-0.552959	0.196922
-0.54306	0.198336
-0.533162	0.199766
-0.523267	0.201211
-0.513374	0.202671
-0.503484	0.204148
-0.493596	0.20564
-0.48371	0.207148
-0.473827	0.208673
-0.463947	0.210214
-0.454069	0.211771
-0.444193	0.213345
-0.434321	0.214936
-0.424451	0.216544
-0.414584	0.218168
-0.404719	0.219809
-0.394858	0.221466
-0.384999	0.223141
-0.375143	0.224832
-0.365289	0.226539
-0.355439	0.228262
-0.345591	0.230001
-0.335747	0.231756
-0.325904	0.233526
-0.316065	0.23531
-0.306228	0.237108
-0.296394	0.23892
-0.286561	0.240745
-0.276731	0.242581
-0.266903	0.244428
-0.257077	0.246285
-0.247253	0.24815
-0.23743	0.250023
-0.227608	0.251901
-0.217787	0.253784
-0.207966	0.255669
-0.198145	0.257555
-0.188325	0.25944
-0.178503	0.261321
-0.168681	0.263197
-0.158857	0.265065
-0.149031	0.266922
-0.139202	0.268767
-0.129371	0.270597
-0.119537	0.272408
-0.109698	0.274199
-0.0998556	0.275966
-0.0900083	0.277707
-0.0801559	0.279419
-0.070298	0.281099
-0.0604343	0.282744
-0.0505646	0.284353
-0.0406884	0.285922
-0.0308058	0.287449
-0.0209163	0.288932
-0.0110201	0.290369
-0.00111701	0.291758
0.00879298	0.293096
0.0187098	0.294383
0.0286334	0.295617
0.0385636	0.296797
0.0485002	0.297921
0.058443	0.298988
0.0683918	0.299999
0.0783463	0.300951
0.0883062	0.301846
0.0982712	0.302681
0.108241	0.303458
0.118215	0.304177
0.128193	0.304836
0.138175	0.305437
0.14816	0.30598
0.158149	0.306465
0.16814	0.306893
0.178133	0.307263
0.188128	0.307577
0.198124	0.307836
0.208122	0.308039
0.218121	0.308188
0.228121	0.308284
0.238121	0.308327
0.248121	0.308318
0.25812	0.308258
0.26812	0.308148
0.278118	0.307989
0.288116	0.307781
0.298113	0.307526
0.308108	0.307224
0.318102	0.306876
0.328095	0.306484
0.338085	0.306048
0.348074	0.305568
0.35806	0.305047
0.368044	0.304485
0.378026	0.303882
0.388005	0.30324
0.397982	0.302559
0.407956	0.301841
0.417928	0.301087
0.427897	0.300296
0.437862	0.299471
0.447825	0.298611
0.457785	0.297718
0.467743	0.296793
0.477697	0.295836
0.487648	0.294848
0.497596	0.293831
0.507541	0.292784
0.517483	0.291709
0.527422	0.290606
0.537358	0.289477
0.547291	0.288321
0.557221	0.287141
0.567148	0.285936
0.577073	0.284707
0.586994	0.283456
0.596912	0.282182
0.606828	0.280887
0.616741	0.279572
0.626652	0.278236
0.63656	0.276881
0.646465	0.275508
0.656368	0.274117
0.666268	0.272709
0.676166	0.271284
0.686062	0.269845
0.695955	0.26839
0.705847	0.266921
0.715736	0.265439
0.725624	0.263944
0.73551	0.262437
0.745394	0.260918
0.755276	0.25939
0.765157	0.257851
