    -0.159155       0.36128      0.188399      0.112784     0.0821408     0.0648542     0.0536433     0.0457508     0.0398802     0.0353362     0.0317109     0.0287489     0.0262816     0.0241932     0.0224017      0.020847     0.0194844     0.0182797     0.0172064     0.0162436     0.0153747     0.0145861      0.013867     0.0132081     0.0126019     0.0120421     0.0115233     0.0110409     0.0105909     0.0101702    0.00977556    0.00940461    0.00905508      0.008725    0.00841265     0.0081165    0.00783518    0.00756748    0.00731232    0.00706872    0.00683581    0.00661278    0.00639893     0.0061936    0.00599621    0.00580621    0.00562311    0.00544647    0.00527587    0.00511093    0.00495131    0.00479668    0.00464675    0.00450125    0.00435991    0.00422251    0.00407463    0.00392916    0.00380178    0.00367962    0.00356044    0.00344407    0.00333037    0.00321921    0.00311045    0.00300397    0.00289965    0.00279739    0.00269708    0.00259862    0.00250193    0.00240691    0.00231349    0.00222159    0.00213114    0.00204207    0.00195433    0.00186785    0.00178259    0.00169852    0.00161559    0.00153378    0.00145309    0.00137351    0.00129506    0.00121777    0.00114172      0.001067   0.000993754   0.000922177   0.000852554   0.000785273   0.000720871   0.000660083   0.000603907   0.000553671   0.000511062   0.000478064   0.000456718   0.000447882   0.000447676   0.000456144   0.000477233   0.000510117   0.000552759   0.000603162   0.000659621   0.000720791   0.000785658   0.000853474   0.000923692   0.000995914    0.00106985     0.0011453     0.0012221    0.00130015    0.00137939    0.00145976    0.00154125    0.00162384    0.00170754    0.00179237    0.00187834     0.0019655    0.00205389    0.00214354    0.00223452    0.00232688    0.00242068    0.00251601    0.00261292    0.00271151    0.00281186    0.00291406    0.00301822    0.00312443    0.00323283    0.00334352    0.00345664    0.00357234    0.00369076    0.00381207     0.0039344     0.0040456    0.00416125    0.00429421    0.00443086    0.00457143    0.00471617    0.00486532    0.00501918    0.00517805    0.00534227     0.0055122    0.00568824    0.00587081    0.00606038    0.00625749    0.00646268    0.00667659    0.00689991    0.00713338    0.00737787    0.00763429     0.0079037    0.00818727    0.00848629    0.00880225    0.00913679    0.00949181    0.00986944     0.0102721     0.0107027     0.0111644      0.011661     0.0121969     0.0127772      0.013408     0.0140967     0.0148519     0.0156842     0.0166066     0.0176351     0.0187897     0.0200958     0.0215862     0.0233039     0.0253062     0.0276721     0.0305121     0.0339874     0.0383421     0.0439651     0.0515171     0.0622255       0.07868      0.107608      0.176317      0.226981     -0.151299
   -0.0372137     -0.203264      0.303324      0.154241     0.0951227     0.0708334     0.0569272     0.0477576     0.0411994     0.0362509     0.0323718     0.0292421     0.0266596     0.0244894     0.0226381     0.0210387      0.019642     0.0184109     0.0173167     0.0163373     0.0154549     0.0146554     0.0139271     0.0132607     0.0126482      0.012083     0.0115596     0.0110733       0.01062     0.0101963    0.00979916    0.00942598    0.00907449    0.00874269    0.00842881     0.0081313    0.00784877    0.00757998    0.00732385    0.00707937    0.00684566    0.00662192    0.00640742     0.0062015    0.00600357    0.00581307    0.00562953    0.00545247    0.00528149     0.0051162    0.00495625    0.00480133    0.00465112    0.00450536    0.00436379    0.00422617    0.00407807    0.00393239    0.00380483     0.0036825    0.00356316    0.00344665    0.00333282    0.00322152    0.00311264    0.00300604    0.00290162    0.00279925    0.00269884     0.0026003    0.00250352    0.00240842    0.00231492    0.00222294    0.00213242    0.00204328    0.00195546    0.00186892    0.00178361    0.00169947    0.00161649    0.00153463    0.00145388    0.00137425    0.00129575    0.00121842    0.00114233    0.00106756   0.000994272   0.000922656   0.000852994   0.000785676   0.000721239   0.000660419   0.000604214   0.000553952    0.00051132   0.000478304   0.000456947   0.000448107     0.0004479   0.000456372   0.000477472   0.000510372   0.000553037   0.000603466   0.000659954   0.000721155   0.000786057   0.000853908   0.000924164   0.000996425     0.0010704    0.00114589    0.00122273    0.00130083    0.00138012    0.00146054    0.00154208    0.00162472    0.00170847    0.00179335    0.00187939    0.00196661    0.00205505    0.00214477    0.00223582    0.00232825    0.00242213    0.00251753    0.00261452     0.0027132    0.00281364    0.00291593    0.00302019    0.00312652    0.00323502    0.00334583    0.00345908    0.00357491    0.00369348    0.00381493    0.00393743     0.0040488    0.00416461    0.00429777    0.00443464    0.00457543    0.00472041    0.00486983    0.00502397    0.00518315    0.00534771      0.005518    0.00569443    0.00587743    0.00606748     0.0062651    0.00647086     0.0066854     0.0069094    0.00714364    0.00738897    0.00764633    0.00791679    0.00820153    0.00850187    0.00881932    0.00915555    0.00951248     0.0098923     0.0102975      0.010731      0.011196     0.0116965      0.012237     0.0128227       0.01346     0.0141564      0.014921     0.0157648     0.0167014     0.0177476     0.0189246     0.0202596     0.0217879     0.0235561     0.0256277     0.0280907     0.0310719     0.0347604     0.0394536     0.0456488     0.0542546     0.0671535     0.0891086       0.13747      0.147374     -0.159336    -0.0368041
   -0.0129316    -0.0682778     -0.230098      0.288267      0.142041     0.0870568     0.0649049     0.0523584     0.0441201     0.0382306     0.0337796     0.0302809      0.027449     0.0251038      0.023126     0.0214328     0.0199649     0.0186789     0.0175416     0.0165279     0.0156179     0.0147958      0.014049     0.0133672     0.0127417     0.0121656      0.011633     0.0111387     0.0106786      0.010249    0.00984668      0.009469    0.00911355    0.00877826     0.0084613    0.00816104    0.00787607     0.0076051      0.007347    0.00710076    0.00686545    0.00664027    0.00642446    0.00621735    0.00601833    0.00582685    0.00564239     0.0054645    0.00529276    0.00512677    0.00496617    0.00481064    0.00465988     0.0045136    0.00437155    0.00423349    0.00408495    0.00393886    0.00381094    0.00368828    0.00356862    0.00345182    0.00333771    0.00322615    0.00311703     0.0030102    0.00290555    0.00280298    0.00270238    0.00260365    0.00250669    0.00241142    0.00231776    0.00222564    0.00213497    0.00204569    0.00195774    0.00187108    0.00178564    0.00170139    0.00161829    0.00153632    0.00145547    0.00137574    0.00129714    0.00121972    0.00114354    0.00106869   0.000995311   0.000923614   0.000853875   0.000786484   0.000721977   0.000661092   0.000604827   0.000554512   0.000511836   0.000478786   0.000457407   0.000448557    0.00044835    0.00045683   0.000477951   0.000510885   0.000553593   0.000604073   0.000660619   0.000721884   0.000786854   0.000854777   0.000925108   0.000997447    0.00107151    0.00114708    0.00122401     0.0013022    0.00138158    0.00146209    0.00154373    0.00162648    0.00171034    0.00179533    0.00188148    0.00196882    0.00205739    0.00214724    0.00223842    0.00233099    0.00242502    0.00252058    0.00261774    0.00271658     0.0028172    0.00291969    0.00302415    0.00313068    0.00323941    0.00335046    0.00346397    0.00358007    0.00369892    0.00382068     0.0039435    0.00405519    0.00417135     0.0043049    0.00444219    0.00458345    0.00472892    0.00487886    0.00503358    0.00519338    0.00535861    0.00552963    0.00570685    0.00589072    0.00608172    0.00628037    0.00648727    0.00670306    0.00692845    0.00716422    0.00741124     0.0076705    0.00794307    0.00823018    0.00853318    0.00885362    0.00919325    0.00955405    0.00993829     0.0103486     0.0107879     0.0112597     0.0117681     0.0123179     0.0129146     0.0135651     0.0142772     0.0150609     0.0159281     0.0168937     0.0179763     0.0191996     0.0205944     0.0222013     0.0240754     0.0262927     0.0289626     0.0322478     0.0364036      0.041856     0.0493806     0.0605676     0.0793101      0.117485      0.105806     -0.145358    -0.0657827    -0.0128984
  -0.00655052    -0.0296014    -0.0856281     -0.240136      0.281274      0.135706     0.0824163     0.0612433     0.0493793     0.0416436     0.0361369     0.0319847      0.028724     0.0260848     0.0238979     0.0220518     0.0204693     0.0190955     0.0178899     0.0168221     0.0158687     0.0150115     0.0142358       0.01353     0.0128846     0.0122916     0.0117447     0.0112382     0.0107676     0.0103289    0.00991875     0.0095342    0.00917272    0.00883212    0.00851046    0.00820603    0.00791734    0.00764305    0.00738197    0.00713305    0.00689533    0.00666796    0.00645017    0.00624125     0.0060406    0.00584761    0.00566179    0.00548264    0.00530974    0.00514268    0.00498111    0.00482467    0.00467307    0.00452601    0.00438324     0.0042445     0.0040953     0.0039486    0.00382013    0.00369697    0.00357684    0.00345959    0.00334507    0.00323312    0.00312363    0.00301645    0.00291148    0.00280859     0.0027077    0.00260868    0.00251146    0.00241594    0.00232205    0.00222969     0.0021388    0.00204932    0.00196117    0.00187431    0.00178869    0.00170426      0.001621    0.00153887    0.00145786    0.00137798    0.00129924    0.00122167    0.00114535    0.00107037   0.000996871   0.000925053   0.000855198   0.000787697   0.000723086   0.000662103   0.000605749   0.000555355   0.000512611    0.00047951   0.000458097   0.000449233   0.000449025   0.000457518   0.000478671   0.000511655   0.000554428   0.000604986   0.000661619    0.00072298   0.000788051   0.000856083   0.000926526   0.000998983    0.00107316    0.00114886    0.00122592    0.00130425    0.00138377    0.00146443    0.00154622    0.00162912    0.00171314     0.0017983    0.00188462    0.00197214     0.0020609    0.00215094    0.00224233    0.00233511    0.00242937    0.00252516    0.00262256    0.00272167    0.00282256    0.00292533    0.00303009    0.00313695    0.00324602    0.00335743    0.00347131    0.00358782     0.0037071    0.00382932    0.00395263     0.0040648    0.00418149    0.00431564    0.00445357    0.00459551    0.00474172    0.00489246    0.00504804    0.00520878    0.00537502    0.00554714    0.00572556    0.00591074    0.00610316    0.00630339    0.00651201    0.00672969    0.00695717    0.00719526    0.00744486    0.00770699    0.00798276    0.00827346     0.0085805     0.0089055    0.00925029    0.00961698     0.0100079      0.010426     0.0108742     0.0113564      0.011877      0.012441     0.0130547     0.0137253     0.0144618     0.0152751     0.0161787     0.0171895     0.0183291     0.0196253      0.021115     0.0228479     0.0248929     0.0273487     0.0303624     0.0341639     0.0391356     0.0459662      0.056036     0.0725146      0.102577     0.0784266     -0.122678    -0.0790192    -0.0293286   -0.00654286
   -0.0039538    -0.0169654    -0.0407254    -0.0937016     -0.245418      0.277222      0.131813     0.0793936     0.0587514     0.0472787     0.0398452      0.034578     0.0306193     0.0275174     0.0250101     0.0229341     0.0211821     0.0196801     0.0183758     0.0172306     0.0162155     0.0153086     0.0144923     0.0137531     0.0130798     0.0124635     0.0118968     0.0113735     0.0108885     0.0104374     0.0100164    0.00962244    0.00925272    0.00890488    0.00857681    0.00826672    0.00797298    0.00769418    0.00742906    0.00717651    0.00693552    0.00670519    0.00648472    0.00627338     0.0060705     0.0058755    0.00568782    0.00550698    0.00533252    0.00516403    0.00500114    0.00484348    0.00469075    0.00454265     0.0043989    0.00425926    0.00410917    0.00396164    0.00383244     0.0037086    0.00358784       0.00347    0.00335492    0.00324245    0.00313246    0.00302481     0.0029194     0.0028161    0.00271481    0.00261542    0.00251785    0.00242199    0.00232777    0.00223511    0.00214393    0.00205416    0.00196575    0.00187864    0.00179277    0.00170811    0.00162462    0.00154227    0.00146105    0.00138097    0.00130203    0.00122428    0.00114778    0.00107263   0.000998957   0.000926977   0.000856967   0.000789318   0.000724567   0.000663454   0.000606981   0.000556481   0.000513648   0.000480478    0.00045902   0.000450137   0.000449927   0.000458437   0.000479633   0.000512683   0.000555543   0.000606205   0.000662956   0.000724444   0.000789651   0.000857827   0.000928421    0.00100104    0.00107538    0.00115125    0.00122848    0.00130699    0.00138669    0.00146755    0.00154954    0.00163264    0.00171688    0.00180226    0.00188882    0.00197658    0.00206559    0.00215589    0.00224755    0.00234062    0.00243518    0.00253128    0.00262902    0.00272847    0.00282972    0.00293288    0.00303805    0.00314533    0.00325486    0.00336675    0.00348114    0.00359819    0.00371805    0.00384089    0.00396485    0.00407768    0.00419507    0.00433002     0.0044688    0.00461167    0.00475887    0.00491069    0.00506743    0.00522942    0.00539702    0.00557062    0.00575066    0.00593759    0.00613195    0.00633428    0.00654523    0.00676547    0.00699578      0.007237    0.00749008    0.00775608    0.00803619    0.00833175    0.00864426    0.00897545    0.00932727    0.00970197     0.0101021     0.0105307     0.0109911     0.0114876     0.0120248     0.0126085     0.0132455     0.0139441     0.0147144      0.015569     0.0165236     0.0175982     0.0188186     0.0202191     0.0218457     0.0237622     0.0260601      0.028875     0.0324179     0.0370367     0.0433467     0.0525363     0.0670787     0.0901676     0.0593376     -0.102568    -0.0815621    -0.0398582    -0.0168909   -0.00395113
  -0.00264529    -0.0110779    -0.0248036    -0.0465984    -0.0983893     -0.248685      0.274573      0.129171     0.0772636     0.0569423     0.0457148     0.0384772     0.0333698     0.0295437     0.0265529     0.0241399     0.0221446     0.0204621     0.0190206     0.0177691     0.0166703     0.0156963     0.0148258     0.0140421      0.013332     0.0126849     0.0120923      0.011547     0.0110432     0.0105759      0.010141    0.00973488    0.00935455    0.00899738     0.0086611    0.00834372    0.00804352    0.00775895    0.00748868     0.0072315    0.00698634    0.00675225    0.00652837    0.00631393    0.00610824    0.00591067    0.00572065    0.00553766    0.00536123    0.00519093    0.00502636    0.00486716    0.00471301    0.00456358    0.00441861    0.00427783    0.00412662    0.00397803    0.00384792    0.00372323    0.00360167    0.00348308    0.00336729    0.00325416    0.00314355    0.00303532    0.00292935    0.00282553    0.00272374    0.00262388    0.00252586    0.00242958    0.00233496    0.00224191    0.00215036    0.00206025     0.0019715    0.00188407    0.00179789    0.00171293    0.00162916    0.00154654    0.00146506    0.00138472    0.00130554    0.00122756    0.00115083    0.00107545    0.00100157   0.000929389   0.000859185   0.000791351   0.000726425   0.000665148   0.000608525   0.000557892   0.000514947    0.00048169   0.000460176   0.000451269   0.000451059   0.000459589   0.000480838   0.000513973   0.000556942   0.000607734   0.000664631   0.000726279   0.000791658   0.000860014   0.000930798    0.00100361    0.00107816    0.00115424    0.00123169    0.00131043    0.00139036    0.00147146     0.0015537    0.00163707    0.00172157    0.00180724    0.00189408    0.00198214    0.00207147     0.0021621    0.00225411    0.00234754    0.00244247    0.00253897    0.00263711      0.002737    0.00283871    0.00294236    0.00304803    0.00315586    0.00326595    0.00337845    0.00349348    0.00361122     0.0037318    0.00385542    0.00398021    0.00409385    0.00421213    0.00434808    0.00448795    0.00463198    0.00478044    0.00493361    0.00509181    0.00525539    0.00542471    0.00560019    0.00578227    0.00597143    0.00616823    0.00637324    0.00658713    0.00681062    0.00704451    0.00728971    0.00754722    0.00781816     0.0081038    0.00840556    0.00872507    0.00906419    0.00942501    0.00980998     0.0102219     0.0106641     0.0111403     0.0116552      0.012214     0.0128232     0.0134907      0.014226     0.0150409     0.0159502     0.0169728     0.0181329     0.0194629     0.0210058     0.0228217      0.024996     0.0276549     0.0309932     0.0353273     0.0412032     0.0496205     0.0623794      0.079493     0.0456395    -0.0861542     -0.079947     -0.044776    -0.0245469    -0.0110489   -0.00264412
  -0.00189443   -0.00782717    -0.0169164    -0.0293375    -0.0502395      -0.10146      -0.25091      0.272701      0.127257     0.0756787     0.0555665      0.044503     0.0373995     0.0324042     0.0286727     0.0257629     0.0234196     0.0214848     0.0198552     0.0184601     0.0172497     0.0161874     0.0152459     0.0144046     0.0136471     0.0129607     0.0123351     0.0117619     0.0112344     0.0107468     0.0102943    0.00987305    0.00947949    0.00911073    0.00876425    0.00843786    0.00812967    0.00783799    0.00756136    0.00729848    0.00704819    0.00680948    0.00658143     0.0063632    0.00615407    0.00595336    0.00576047    0.00557486    0.00539603    0.00522351    0.00505691    0.00489583    0.00473994    0.00458891    0.00444245    0.00430028    0.00414771    0.00399785    0.00386662    0.00374089    0.00361837    0.00349887    0.00338223     0.0032683    0.00315693    0.00304799    0.00294136     0.0028369    0.00273451    0.00263409    0.00253552    0.00243873    0.00234362    0.00225011    0.00215812    0.00206758    0.00197843    0.00189061    0.00180406    0.00171875    0.00163463    0.00155168    0.00146988    0.00138924    0.00130977     0.0012315     0.0011545    0.00107886    0.00100472   0.000932295   0.000861857   0.000793799   0.000728662   0.000667188   0.000610385   0.000559592   0.000516512   0.000483151   0.000461569   0.000452633   0.000452421   0.000460977    0.00048229   0.000515526   0.000558627   0.000609575   0.000666648   0.000728489   0.000794074   0.000862648   0.000933659    0.00100671     0.0010815    0.00115784    0.00123556    0.00131456    0.00139478    0.00147618    0.00155872     0.0016424    0.00172723    0.00181323    0.00190042    0.00198885    0.00207856    0.00216959    0.00226201    0.00235587    0.00245125    0.00254823    0.00264688    0.00274729    0.00284956    0.00295378    0.00306007    0.00316855    0.00327933    0.00339256    0.00350838    0.00362693     0.0037484    0.00387296    0.00399874    0.00411339    0.00423273    0.00436991    0.00451109    0.00465653    0.00480651    0.00496133    0.00512131    0.00528682    0.00545824    0.00563599    0.00582055    0.00601244    0.00621221    0.00642049    0.00663797    0.00686543    0.00710372     0.0073538    0.00761673    0.00789373    0.00818616    0.00849556     0.0088237    0.00917259    0.00954455    0.00994226     0.0103688     0.0108279     0.0113239     0.0118618     0.0124477     0.0130893     0.0137954     0.0145774     0.0154493     0.0164291     0.0175398      0.018812     0.0202867     0.0220202     0.0240929     0.0266224     0.0297883     0.0338766     0.0393648     0.0470661     0.0581468     0.0702278     0.0355972     -0.073002     -0.076432    -0.0471369    -0.0287714    -0.0168106   -0.00781341   -0.00189384
  -0.00142397   -0.00583482    -0.0123514    -0.0205324    -0.0323001    -0.0527234     -0.103632     -0.252527      0.271306      0.125803     0.0744509     0.0544828     0.0435345      0.036527     0.0316132     0.0279518     0.0251027     0.0228123     0.0209241     0.0193356     0.0179771     0.0167992     0.0157661     0.0148509     0.0140332     0.0132972     0.0126302     0.0120224     0.0114655     0.0109528     0.0104788     0.0100389    0.00962919    0.00924631    0.00888745    0.00855015     0.0082323    0.00793203    0.00764775    0.00737802    0.00712159    0.00687734    0.00664428    0.00642153    0.00620828    0.00600383    0.00580753     0.0056188     0.0054371    0.00526196    0.00509293    0.00492963    0.00477168    0.00461874    0.00447051    0.00432671    0.00417253    0.00402117    0.00388861    0.00376167      0.003638    0.00351743    0.00339979    0.00328492    0.00317266    0.00306288    0.00295545    0.00285025    0.00274716    0.00264606    0.00254687    0.00244947    0.00235379    0.00225973    0.00216722    0.00207618    0.00198656    0.00189828     0.0018113    0.00172556    0.00164104    0.00155771    0.00147554    0.00139454    0.00131472    0.00123612    0.00115879    0.00108285    0.00100841     0.0009357   0.000864987   0.000796668   0.000731283   0.000669579   0.000612564   0.000561583   0.000518345   0.000484862   0.000463201   0.000454231   0.000454017   0.000462602   0.000483991   0.000517345     0.0005606   0.000611732   0.000669011   0.000731078   0.000796904   0.000865733   0.000937012    0.00101034    0.00108542    0.00116206    0.00124009    0.00131941    0.00139996     0.0014817    0.00156459    0.00164864    0.00173386    0.00182025    0.00190786    0.00199672    0.00208687    0.00217837    0.00227127    0.00236564    0.00246156    0.00255909    0.00265833    0.00275936    0.00286227    0.00296719     0.0030742    0.00318345    0.00329504    0.00340913    0.00352586     0.0036454     0.0037679    0.00389357    0.00402053    0.00413635    0.00425696    0.00439558    0.00453831    0.00468542     0.0048372    0.00499397    0.00515606    0.00532385    0.00549775    0.00567821    0.00586572    0.00606083    0.00626414    0.00647631    0.00669808    0.00693027     0.0071738    0.00742971    0.00769914     0.0079834    0.00828398    0.00860257     0.0089411    0.00930179    0.00968722     0.0101004     0.0105447     0.0110245     0.0115445     0.0121107     0.0127301     0.0134116     0.0141658     0.0150062     0.0159499     0.0170191     0.0182427     0.0196596     0.0213232      0.023309     0.0257263     0.0287398     0.0326058     0.0377332     0.0447535     0.0542548     0.0621713     0.0280999    -0.0624677    -0.0720655    -0.0480664    -0.0313003     -0.020292    -0.0122991   -0.00582742   -0.00142364
  -0.00110982   -0.00452278   -0.00944736    -0.0153065    -0.0229977    -0.0343921    -0.0545299     -0.105252     -0.253756      0.270225      0.124659       0.07347     0.0536056     0.0427412     0.0358048     0.0309522      0.027344     0.0245416     0.0222925     0.0204408      0.018885     0.0175556      0.016404     0.0153946     0.0145009     0.0137027     0.0129844     0.0123337     0.0117407     0.0111974     0.0106973     0.0102349    0.00980569    0.00940587    0.00903218    0.00868185    0.00835248    0.00804202    0.00774866    0.00747082    0.00720713    0.00695635     0.0067174    0.00648932    0.00627125    0.00606241    0.00586211    0.00566972    0.00548468    0.00530647    0.00513463    0.00496873    0.00480838    0.00465323    0.00450294    0.00435724    0.00420119    0.00404808    0.00391399    0.00378563    0.00366064    0.00353883    0.00342003    0.00330406    0.00319078    0.00308003    0.00297169    0.00286562    0.00276171    0.00265985    0.00255992    0.00246183    0.00236548    0.00227079    0.00217768    0.00208607     0.0019959     0.0019071    0.00181962     0.0017334    0.00164842    0.00156464    0.00148204    0.00140063    0.00132041    0.00124143    0.00116373    0.00108743    0.00101265   0.000939611   0.000868583   0.000799963   0.000734294   0.000672324   0.000615067    0.00056387    0.00052045   0.000486827   0.000465075   0.000456067    0.00045585   0.000464469   0.000485944   0.000519434   0.000562866   0.000614208   0.000671726   0.000734051   0.000800155   0.000869277   0.000940862    0.00101451    0.00108993     0.0011669    0.00124529    0.00132498    0.00140592    0.00148804    0.00157135    0.00165582    0.00174147    0.00182832     0.0019164    0.00200575    0.00209642    0.00218845    0.00228192    0.00237688    0.00247341    0.00257158     0.0026715    0.00277324    0.00287691    0.00298261    0.00309046    0.00320059    0.00331312    0.00342821      0.003546    0.00366666    0.00379037    0.00391732    0.00404563    0.00416281    0.00428489    0.00442519    0.00456972    0.00471877    0.00487264    0.00503166     0.0051962    0.00536665    0.00554344    0.00572705      0.005918    0.00611688    0.00632432    0.00654104    0.00676783    0.00700557    0.00725526    0.00751801    0.00779508    0.00808791    0.00839813    0.00872758    0.00907843    0.00945315    0.00985462     0.0102862     0.0107519     0.0112565     0.0118055      0.012406     0.0130662     0.0137965     0.0146098     0.0155225     0.0165558     0.0177374     0.0191042     0.0207066     0.0226154     0.0249321     0.0278064     0.0314648     0.0362487      0.042615     0.0506416     0.0551655      0.022412    -0.0539789    -0.0673993    -0.0480997    -0.0328416    -0.0225641    -0.0151847   -0.00941824   -0.00451844   -0.00110962
 -0.000889675   -0.00361189   -0.00747637    -0.0119097    -0.0173926    -0.0247897    -0.0359512    -0.0559054     -0.106511     -0.254725      0.269359      0.123734     0.0726667     0.0528795     0.0420783      0.035196     0.0303905     0.0268238      0.024058     0.0218416     0.0200192     0.0184896      0.017184     0.0160539      0.015064      0.014188     0.0134061     0.0127027     0.0120656     0.0114852     0.0109535      0.010464     0.0100115    0.00959152    0.00920023    0.00883447    0.00849154    0.00816908    0.00786506    0.00757774    0.00730555    0.00704716    0.00680136    0.00656709    0.00634342    0.00612949    0.00592457    0.00572796    0.00553905    0.00535731    0.00518222    0.00501332    0.00485022    0.00469252    0.00453988    0.00439199     0.0042338    0.00407869    0.00394286    0.00381288    0.00368638    0.00356315    0.00344302     0.0033258    0.00321135     0.0030995    0.00299011    0.00288307    0.00277823    0.00267548    0.00257472    0.00247584    0.00237874    0.00228333    0.00218954    0.00209728    0.00200649    0.00191709    0.00182904    0.00174228    0.00165677    0.00157248     0.0014894    0.00140752    0.00132686    0.00124744    0.00116932    0.00109262    0.00101745   0.000944037   0.000872652   0.000803691   0.000737701    0.00067543   0.000617898   0.000566458   0.000522832    0.00048905   0.000467195   0.000458143   0.000457923   0.000466581   0.000488154   0.000521797    0.00056543    0.00061701   0.000674796   0.000737414   0.000803832   0.000873285   0.000945218    0.00101923    0.00109502    0.00117238    0.00125117    0.00133129    0.00141265    0.00149522    0.00157899    0.00166394    0.00175009    0.00183746    0.00192608    0.00201599    0.00210723    0.00219988    0.00229398     0.0023896    0.00248683    0.00258574    0.00268642    0.00278897    0.00289349    0.00300009    0.00310889    0.00322003    0.00333363    0.00344985    0.00356884    0.00369079    0.00381586    0.00394428    0.00407415    0.00419288    0.00431664    0.00445885    0.00460543     0.0047567    0.00491297    0.00507458    0.00524193    0.00541543    0.00559554    0.00578277    0.00597769    0.00618091    0.00639312    0.00661509    0.00684768    0.00709184    0.00734867    0.00761937    0.00790534    0.00820815    0.00852961    0.00887179    0.00923708    0.00962829     0.0100487     0.0105021     0.0109931     0.0115272     0.0121111     0.0127527     0.0134621     0.0142517     0.0151373      0.016139     0.0172835     0.0186056     0.0201532     0.0219921      0.024216     0.0269599     0.0304206     0.0348736     0.0406112      0.047275     0.0490737     0.0180346    -0.0470795    -0.0627376    -0.0475388    -0.0337431    -0.0241057    -0.0171697    -0.0118406   -0.00745878   -0.00360917  -0.000889549
